propertyType,buildingName,longitude,latitude,address,priceunits.price,bedroomsunits.beds,city
,The Morrow,-122.35628,,"8612 Palatine Ave N, Seattle, WA",0.0,0.0, Seattle
,,-122.35169,,"76 Cedar St, Seattle, WA",0.0,0.0, Seattle
,,-122.35169,,"76 Cedar St, Seattle, WA",0.0,0.0, Seattle
,,-122.35169,,"76 Cedar St, Seattle, WA",0.0,0.0, Seattle
,Westhaven Apartments,-122.36344,,"2201 SW Holden St, Seattle, WA",0.0,0.0, Seattle
,Westhaven Apartments,-122.36344,,"2201 SW Holden St, Seattle, WA",0.0,0.0, Seattle
,Solara,-122.29289,,"12736 Lake City Way NE, Seattle, WA",0.0,0.0, Seattle
,Elliott Pointe,-122.347115,,"2226 Elliott Ave, Seattle, WA",0.0,0.0, Seattle
,,-122.357666,,"Cora, 350 1st Ave W #314, Seattle, WA 98119",0.0,0.0, 350 1st Ave W #314
,,-122.35832,,"509 First Ave W, 509 1st Ave W #101, Seattle, WA 98119",0.0,0.0, 509 1st Ave W #101
,Ellie Passivhaus,-122.35649,,"320 Queen Anne Ave N, Seattle, WA",0.0,0.0, Seattle
,Ellie Passivhaus,-122.35649,,"320 Queen Anne Ave N, Seattle, WA",0.0,0.0, Seattle
,Modera Broadway,-122.32052,,"1812 Broadway, Seattle, WA",0.0,0.0, Seattle
,Modera Broadway,-122.32052,,"1812 Broadway, Seattle, WA",0.0,0.0, Seattle
,Modera Broadway,-122.32052,,"1812 Broadway, Seattle, WA",0.0,0.0, Seattle
,Neptune,-122.3417,,"912 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Neptune,-122.3417,,"912 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Neptune,-122.3417,,"912 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Origin Apartments,-122.294304,,"12311 32nd Ave NE, Seattle, WA",0.0,0.0, Seattle
,Origin Apartments,-122.294304,,"12311 32nd Ave NE, Seattle, WA",0.0,0.0, Seattle
,Origin Apartments,-122.294304,,"12311 32nd Ave NE, Seattle, WA",0.0,0.0, Seattle
,700 Broadway Apartments,-122.320854,,"700 Broadway E, Seattle, WA",0.0,0.0, Seattle
,700 Broadway Apartments,-122.320854,,"700 Broadway E, Seattle, WA",0.0,0.0, Seattle
,The Edge,-122.31538,,"500 13th Ave E, Seattle, WA",0.0,0.0, Seattle
,,-122.33456,,"Meridian Place, 10711 Meridian Ave N #301F, Seattle, WA 98133",0.0,0.0, 10711 Meridian Ave N #301F
,,-122.36164,,"Willow Court Apartments, 6901 Delridge Way SW #8A5WJ92PQ, Seattle, WA 98106",0.0,0.0, 6901 Delridge Way SW #8A5WJ92PQ
,Green Lake Village & The Eddy,-122.32355,,"427 NE 72nd St, Seattle, WA",0.0,0.0, Seattle
,Green Lake Village & The Eddy,-122.32355,,"427 NE 72nd St, Seattle, WA",0.0,0.0, Seattle
,Green Lake Village & The Eddy,-122.32355,,"427 NE 72nd St, Seattle, WA",0.0,0.0, Seattle
,,-122.3661,,"2402 7th Ave W #4, Seattle, WA 98119",0.0,0.0, Seattle
,,-122.35633,,"6311 17th Ave SW #B, Seattle, WA 98106",0.0,0.0, Seattle
,,-122.32451,,"525 E Harrison St, Seattle, WA 98102",0.0,0.0, Seattle
,,-122.35292,,"455 N 44th St, Seattle, WA",0.0,0.0, Seattle
,Union Bay,-122.330086,,"526 Yale Ave N, Seattle, WA",0.0,0.0, Seattle
,Union Bay,-122.330086,,"526 Yale Ave N, Seattle, WA",0.0,0.0, Seattle
,Union Bay,-122.330086,,"526 Yale Ave N, Seattle, WA",0.0,0.0, Seattle
,,-122.31057,,"Jupiter Apartments, 155 17th Ave UNIT 307, Seattle, WA 98122",0.0,0.0, 155 17th Ave UNIT 307
,Lock Vista,-122.39625,,"3025 NW Market St, Seattle, WA",0.0,0.0, Seattle
,Lock Vista,-122.39625,,"3025 NW Market St, Seattle, WA",0.0,0.0, Seattle
,Lock Vista,-122.39625,,"3025 NW Market St, Seattle, WA",0.0,0.0, Seattle
,AMLI South Lake Union,-122.330956,,"1260 Republican St, Seattle, WA",0.0,0.0, Seattle
,AMLI South Lake Union,-122.330956,,"1260 Republican St, Seattle, WA",0.0,0.0, Seattle
,AMLI South Lake Union,-122.330956,,"1260 Republican St, Seattle, WA",0.0,0.0, Seattle
,,-122.31711,,"50th and Roosevelt, 4750 Roosevelt Way NE, Seattle, WA 98105",0.0,0.0, 4750 Roosevelt Way NE
,The Tuscany Apartments,-122.32428,,"1215 Seneca St, Seattle, WA",0.0,0.0, Seattle
,The Tuscany Apartments,-122.32428,,"1215 Seneca St, Seattle, WA",0.0,0.0, Seattle
,Latitude Queen Anne,-122.36026,,"500 3rd Ave W, Seattle, WA",0.0,0.0, Seattle
,Werner,-122.378426,,"3046 17th Ave W, Seattle, WA",0.0,0.0, Seattle
,Marlowe,-122.33484,,"1146 Harrison St, Seattle, WA",0.0,0.0, Seattle
,Marlowe,-122.33484,,"1146 Harrison St, Seattle, WA",0.0,0.0, Seattle
,Marlowe,-122.33484,,"1146 Harrison St, Seattle, WA",0.0,0.0, Seattle
,Track 66,-122.31831,,"838 NE 66th St, Seattle, WA",0.0,0.0, Seattle
,Axle,-122.37724,,"3230 16th Ave W, Seattle, WA",0.0,0.0, Seattle
,Axle,-122.37724,,"3230 16th Ave W, Seattle, WA",0.0,0.0, Seattle
,Oakwood Residence Seattle South Lake Union,-122.34274,,"717 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Oakwood Residence Seattle South Lake Union,-122.34274,,"717 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,AVA Ballard,-122.3743,,"5555 14th Ave NW, Seattle, WA",0.0,0.0, Seattle
,AVA Ballard,-122.3743,,"5555 14th Ave NW, Seattle, WA",0.0,0.0, Seattle
,AVA Ballard,-122.3743,,"5555 14th Ave NW, Seattle, WA",0.0,0.0, Seattle
,Terravita Luxury Residences,-122.32465,,"1615 Belmont Ave, Seattle, WA",0.0,0.0, Seattle
,Terravita Luxury Residences,-122.32465,,"1615 Belmont Ave, Seattle, WA",0.0,0.0, Seattle
,Rise on 67th,-122.3188,,"829 NE 67th St, Seattle, WA",0.0,0.0, Seattle
,,-122.35384,,"Aloha Springs - 103, 155 Aloha St, Seattle, WA 98109",0.0,0.0, 155 Aloha St
,,-122.32688,,"Vesper Apartments, 1321 Minor Ave, Seattle, WA 98101",0.0,0.0, 1321 Minor Ave
,Haller Post,-122.343025,,"1130 N 115th St, Seattle, WA",0.0,0.0, Seattle
,Haller Post,-122.343025,,"1130 N 115th St, Seattle, WA",0.0,0.0, Seattle
,,-122.31458,,"Brooklyn 65, 1222 NE 65th St #205, Seattle, WA 98115",0.0,0.0, 1222 NE 65th St #205
,Sunset Electric,-122.31778,,"1111 E Pine St, Seattle, WA",0.0,0.0, Seattle
,,-122.29469,,"Hidden Creek Village Apartments, 13751 32nd Ave NE, Seattle, WA 98125",0.0,0.0, 13751 32nd Ave NE
,Luxe at Meridian,-122.33315,,"10306 Meridian Ave N, Seattle, WA",0.0,0.0, Seattle
,Luxe at Meridian,-122.33315,,"10306 Meridian Ave N, Seattle, WA",0.0,0.0, Seattle
,Noba Apartments,-122.37639,,"8022 15th Ave NW, Seattle, WA",0.0,0.0, Seattle
,,-122.32376,,"Charbonneau Apartments, 1201 Boylston Ave, Seattle, WA 98101",0.0,0.0, 1201 Boylston Ave
,Encore at Columbia Station,-122.29386,,"4689 Martin Luther King Jr Way S, Seattle, WA",0.0,0.0, Seattle
,Encore at Columbia Station,-122.29386,,"4689 Martin Luther King Jr Way S, Seattle, WA",0.0,0.0, Seattle
,Encore at Columbia Station,-122.29386,,"4689 Martin Luther King Jr Way S, Seattle, WA",0.0,0.0, Seattle
,DXU Apartments,-122.3163,,"4230 11th Ave NE, Seattle, WA",0.0,0.0, Seattle
,Tower 12,-122.34219,,"2015 2nd Ave, Seattle, WA",0.0,0.0, Seattle
,Tower 12,-122.34219,,"2015 2nd Ave, Seattle, WA",0.0,0.0, Seattle
,Tower 12,-122.34219,,"2015 2nd Ave, Seattle, WA",0.0,0.0, Seattle
,Assembly118,-122.280106,,"4200 S Othello St, Seattle, WA",0.0,0.0, Seattle
,Assembly118,-122.280106,,"4200 S Othello St, Seattle, WA",0.0,0.0, Seattle
,Assembly118,-122.280106,,"4200 S Othello St, Seattle, WA",0.0,0.0, Seattle
,1611 on Lake Union,-122.341446,,"1611 8th Ave N, Seattle, WA",0.0,0.0, Seattle
,,,,"Jackson Apartments, 2401 S Jackson St #3047, Seattle, WA 98144",0.0,0.0, 2401 S Jackson St #3047
,Avalon Belltown Towers,-122.34808,,"210 Wall St, Seattle, WA",0.0,0.0, Seattle
,Avalon Belltown Towers,-122.34808,,"210 Wall St, Seattle, WA",0.0,0.0, Seattle
,Avalon Belltown Towers,-122.34808,,"210 Wall St, Seattle, WA",0.0,0.0, Seattle
,Avalon Belltown Towers,-122.34808,,"210 Wall St, Seattle, WA",0.0,0.0, Seattle
,Junction Flats and Landing,-122.385765,,"4433 42nd Ave SW, Seattle, WA",0.0,0.0, Seattle
,Gatsby Apartments,-122.32045,,"1145 10th Ave E, Seattle, WA",0.0,0.0, Seattle
,Gatsby Apartments,-122.32045,,"1145 10th Ave E, Seattle, WA",0.0,0.0, Seattle
,Packard Building,-122.31642,,"1530 12th Ave, Seattle, WA",0.0,0.0, Seattle
,Packard Building,-122.31642,,"1530 12th Ave, Seattle, WA",0.0,0.0, Seattle
,Charlesgate,-122.34338,,"2230 4th Ave, Seattle, WA",0.0,0.0, Seattle
,Kirin Apartments,-122.35971,,"417 2nd Ave W, Seattle, WA",0.0,0.0, Seattle
,Kirin Apartments,-122.35971,,"417 2nd Ave W, Seattle, WA",0.0,0.0, Seattle
,Lexington Apartments,-122.32319,,"1050 James St, Seattle, WA",0.0,0.0, Seattle
,999 Hiawatha,-122.308304,,"999 Hiawatha Pl S, Seattle, WA",0.0,0.0, Seattle
,999 Hiawatha,-122.308304,,"999 Hiawatha Pl S, Seattle, WA",0.0,0.0, Seattle
,The Sidney,-122.34605,,"400 Wall St, Seattle, WA",0.0,0.0, Seattle
,The Sidney,-122.34605,,"400 Wall St, Seattle, WA",0.0,0.0, Seattle
,The Sidney,-122.34605,,"400 Wall St, Seattle, WA",0.0,0.0, Seattle
,Saxton,-122.32316,,"520 Terry Ave, Seattle, WA",0.0,0.0, Seattle
,Saxton,-122.32316,,"520 Terry Ave, Seattle, WA",0.0,0.0, Seattle
,The Residences at Rainier Square,-122.33552,,"1340 4th Ave, Seattle, WA",0.0,0.0, Seattle
,The Residences at Rainier Square,-122.33552,,"1340 4th Ave, Seattle, WA",0.0,0.0, Seattle
,The Residences at Rainier Square,-122.33552,,"1340 4th Ave, Seattle, WA",0.0,0.0, Seattle
,Jet on Boylston,-122.322975,,"1820 Boylston Ave, Seattle, WA",0.0,0.0, Seattle
,Jet on Boylston,-122.322975,,"1820 Boylston Ave, Seattle, WA",0.0,0.0, Seattle
,Odin,-122.38174,,"5398 Russell Ave NW, Seattle, WA",0.0,0.0, Seattle
,Odin,-122.38174,,"5398 Russell Ave NW, Seattle, WA",0.0,0.0, Seattle
,Odin,-122.38174,,"5398 Russell Ave NW, Seattle, WA",0.0,0.0, Seattle
,Fox and Finch,-122.336,,"525 Boren Ave N, Seattle, WA",0.0,0.0, Seattle
,Zig,-122.32035,,"550 Broadway, Seattle, WA",0.0,0.0, Seattle
,Zig,-122.32035,,"550 Broadway, Seattle, WA",0.0,0.0, Seattle
,Zig,-122.32035,,"550 Broadway, Seattle, WA",0.0,0.0, Seattle
,Uwajimaya Village,-122.327,,"521 S Weller St, Seattle, WA",0.0,0.0, Seattle
,Uwajimaya Village,-122.327,,"521 S Weller St, Seattle, WA",0.0,0.0, Seattle
,Uwajimaya Village,-122.327,,"521 S Weller St, Seattle, WA",0.0,0.0, Seattle
,Urbana,-122.376976,,"1501 NW 56th St, Seattle, WA",0.0,0.0, Seattle
,Urbana,-122.376976,,"1501 NW 56th St, Seattle, WA",0.0,0.0, Seattle
,Urbana,-122.376976,,"1501 NW 56th St, Seattle, WA",0.0,0.0, Seattle
,John Winthrop Apartments,-122.32689,,"1020 Seneca St, Seattle, WA",0.0,0.0, Seattle
,John Winthrop Apartments,-122.32689,,"1020 Seneca St, Seattle, WA",0.0,0.0, Seattle
,The Kennedy Building,-122.318756,,"903 NE 45th St, Seattle, WA",0.0,0.0, Seattle
,The Kennedy Building,-122.318756,,"903 NE 45th St, Seattle, WA",0.0,0.0, Seattle
,REN,-122.33385,,"2014 Fairview Ave, Seattle, WA",0.0,0.0, Seattle
,REN,-122.33385,,"2014 Fairview Ave, Seattle, WA",0.0,0.0, Seattle
,REN,-122.33385,,"2014 Fairview Ave, Seattle, WA",0.0,0.0, Seattle
,REN,-122.33385,,"2014 Fairview Ave, Seattle, WA",0.0,0.0, Seattle
,Rianna,-122.31636,,"810 12th Ave, Seattle, WA",0.0,0.0, Seattle
,Rianna,-122.31636,,"810 12th Ave, Seattle, WA",0.0,0.0, Seattle
,Rianna,-122.31636,,"810 12th Ave, Seattle, WA",0.0,0.0, Seattle
,,-122.31051,,"Whitworth Apartments, 1619 E John St APT 105, Seattle, WA 98112",0.0,0.0, 1619 E John St APT 105
,,-122.2795,,"1616 41st Ave E APT 201, Seattle, WA 98112",0.0,0.0, Seattle
,Centennial Tower and Court,-122.3469,,"2515 4th Ave, Seattle, WA",0.0,0.0, Seattle
,Centennial Tower and Court,-122.3469,,"2515 4th Ave, Seattle, WA",0.0,0.0, Seattle
,Centennial Tower and Court,-122.3469,,"2515 4th Ave, Seattle, WA",0.0,0.0, Seattle
,,-122.29622,,"2729 S Irving St, Seattle, WA 98144",0.0,0.0, Seattle
,Canopy,-122.32271,,"6820 Oswego Pl NE, Seattle, WA",0.0,0.0, Seattle
,,-122.391495,,"2628 NW 56th St, Seattle, WA 98107",0.0,0.0, Seattle
,,-122.32481,,"416 NE Maple Leaf Pl APT 3, Seattle, WA 98115",0.0,0.0, Seattle
,,-122.345116,,"10531 Aurora Ave N UNIT 6, Seattle, WA 98133",0.0,0.0, Seattle
,AMLI 535,-122.33207,,"535 Pontius Ave N, Seattle, WA",0.0,0.0, Seattle
,AMLI 535,-122.33207,,"535 Pontius Ave N, Seattle, WA",0.0,0.0, Seattle
,AMLI 535,-122.33207,,"535 Pontius Ave N, Seattle, WA",0.0,0.0, Seattle
,,-122.39144,,"2626 NW 56th St #A, Seattle, WA 98107",0.0,0.0, Seattle
,Lakefront on Washington,-122.286896,,"538 Lakeside Ave S, Seattle, WA",0.0,0.0, Seattle
,,-122.31582,,"8 bed, 4.5 bath, 3420 sqft, $6,500, 11529 12th Ave NE, Seattle, WA 98125",0.0,0.0, 4.5 bath
,,-122.35839,,"2 bed, 725 sqft, $1,950, 911 1st Ave W #101, Seattle, WA 98119",0.0,0.0, 725 sqft
,Ovation,-122.329796,,"702 Spring St, Seattle, WA",0.0,0.0, Seattle
,Ovation,-122.329796,,"702 Spring St, Seattle, WA",0.0,0.0, Seattle
,Ovation,-122.329796,,"702 Spring St, Seattle, WA",0.0,0.0, Seattle
,Ovation,-122.329796,,"702 Spring St, Seattle, WA",0.0,0.0, Seattle
,Tellus on Dexter,-122.34279,,"403 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Tellus on Dexter,-122.34279,,"403 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Chloe on Union,-122.313805,,"1408 E Union St, Seattle, WA",0.0,0.0, Seattle
,Chloe on Union,-122.313805,,"1408 E Union St, Seattle, WA",0.0,0.0, Seattle
,Chloe on Union,-122.313805,,"1408 E Union St, Seattle, WA",0.0,0.0, Seattle
,Westside Flats North,-122.374,,"3236 SW Avalon Way, Seattle, WA",0.0,0.0, Seattle
,The Whittaker,-122.38175,,"4755 Fauntleroy Way SW, Seattle, WA",0.0,0.0, Seattle
,The Whittaker,-122.38175,,"4755 Fauntleroy Way SW, Seattle, WA",0.0,0.0, Seattle
,Marlborough House,-122.32651,,"1220 Boren Ave, Seattle, WA",0.0,0.0, Seattle
,Marlborough House,-122.32651,,"1220 Boren Ave, Seattle, WA",0.0,0.0, Seattle
,,-122.31245,,"The Pearl, 1530 15th Ave #1-203, Seattle, WA 98122",0.0,0.0, 1530 15th Ave #1-203
,Griffis Seattle Waterfront,-122.33608,,"888 Western Ave, Seattle, WA",0.0,0.0, Seattle
,Griffis Seattle Waterfront,-122.33608,,"888 Western Ave, Seattle, WA",0.0,0.0, Seattle
,Avanti,-122.32864,,"1401 Boren Ave, Seattle, WA",0.0,0.0, Seattle
,Avanti,-122.32864,,"1401 Boren Ave, Seattle, WA",0.0,0.0, Seattle
,Avanti,-122.32864,,"1401 Boren Ave, Seattle, WA",0.0,0.0, Seattle
,,-122.38723,,"1 bed, 850 sqft, $1,295, 7526 24th Ave NW APT 8, Seattle, WA 98117",0.0,0.0, 850 sqft
,9514 Stone Ave North,-122.34161,,"9514 Stone Ave N, Seattle, WA",0.0,0.0, Seattle
,9514 Stone Ave North,-122.34161,,"9514 Stone Ave N, Seattle, WA",0.0,0.0, Seattle
,Viktoria,-122.34113,,"1915 2nd Ave, Seattle, WA",0.0,0.0, Seattle
,Viktoria,-122.34113,,"1915 2nd Ave, Seattle, WA",0.0,0.0, Seattle
,Viktoria,-122.34113,,"1915 2nd Ave, Seattle, WA",0.0,0.0, Seattle
,Mural,-122.38562,,"4727 42nd Ave SW, Seattle, WA",0.0,0.0, Seattle
,Array,-122.29335,,"14027 Lake City Way NE, Seattle, WA",0.0,0.0, Seattle
,Array,-122.29335,,"14027 Lake City Way NE, Seattle, WA",0.0,0.0, Seattle
,Array,-122.29335,,"14027 Lake City Way NE, Seattle, WA",0.0,0.0, Seattle
,,-122.32754,,"The Crest, 1718 Melrose Ave APT 310, Seattle, WA 98122",0.0,0.0, 1718 Melrose Ave APT 310
,Alloy,-122.347176,,"802 5th Ave N, Seattle, WA",0.0,0.0, Seattle
,Brentwood Square,-122.35607,,"13433 Greenwood Ave N, Seattle, WA",0.0,0.0, Seattle
,Brentwood Square,-122.35607,,"13433 Greenwood Ave N, Seattle, WA",0.0,0.0, Seattle
,Admiral Station,-122.38718,,"2715 California Ave SW, Seattle, WA",0.0,0.0, Seattle
,Admiral Station,-122.38718,,"2715 California Ave SW, Seattle, WA",0.0,0.0, Seattle
,Admiral Station,-122.38718,,"2715 California Ave SW, Seattle, WA",0.0,0.0, Seattle
,Shoresmith,-122.333374,,"1170 Republican St, Seattle, WA",0.0,0.0, Seattle
,Shoresmith,-122.333374,,"1170 Republican St, Seattle, WA",0.0,0.0, Seattle
,Sequel,-122.34159,,"1900 1st Ave, Seattle, WA",0.0,0.0, Seattle
,Sequel,-122.34159,,"1900 1st Ave, Seattle, WA",0.0,0.0, Seattle
,101 Broadway,-122.32125,,"840 E Denny Way, Seattle, WA",0.0,0.0, Seattle
,101 Broadway,-122.32125,,"840 E Denny Way, Seattle, WA",0.0,0.0, Seattle
,,-122.38125,,"1753 NW 57th St APT 603, Seattle, WA 98107",0.0,0.0, Seattle
,McKenzie,-122.33931,,"2202 8th Ave, Seattle, WA",0.0,0.0, Seattle
,McKenzie,-122.33931,,"2202 8th Ave, Seattle, WA",0.0,0.0, Seattle
,McKenzie,-122.33931,,"2202 8th Ave, Seattle, WA",0.0,0.0, Seattle
,McKenzie,-122.33931,,"2202 8th Ave, Seattle, WA",0.0,0.0, Seattle
,Avalon on 7th,-122.32051,,"4254 7th Ave NE, Seattle, WA",0.0,0.0, Seattle
,Avalon on 7th,-122.32051,,"4254 7th Ave NE, Seattle, WA",0.0,0.0, Seattle
,Avalon on 7th,-122.32051,,"4254 7th Ave NE, Seattle, WA",0.0,0.0, Seattle
,Avalon on 7th,-122.32051,,"4254 7th Ave NE, Seattle, WA",0.0,0.0, Seattle
,Union SLU,-122.34273,,"905 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Union SLU,-122.34273,,"905 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Union SLU,-122.34273,,"905 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,,-122.34252,,"Union SLU, 905 Dexter Ave N #L344, Seattle, WA 98109",0.0,0.0, 905 Dexter Ave N #L344
,The Waverly,-122.341064,,"210 8th Ave N, Seattle, WA",0.0,0.0, Seattle
,The Waverly,-122.341064,,"210 8th Ave N, Seattle, WA",0.0,0.0, Seattle
,The Waverly,-122.341064,,"210 8th Ave N, Seattle, WA",0.0,0.0, Seattle
,The Waverly,-122.341064,,"210 8th Ave N, Seattle, WA",0.0,0.0, Seattle
,Lane,-122.322495,,"10720 5th Ave NE, Seattle, WA",0.0,0.0, Seattle
,Lane,-122.322495,,"10720 5th Ave NE, Seattle, WA",0.0,0.0, Seattle
,Lane,-122.322495,,"10720 5th Ave NE, Seattle, WA",0.0,0.0, Seattle
,EdgePoint,-122.35428,,"320 N 85th St, Seattle, WA",0.0,0.0, Seattle
,EdgePoint,-122.35428,,"320 N 85th St, Seattle, WA",0.0,0.0, Seattle
,,-122.35105,,"309 Valley St UNIT A, Seattle, WA 98109",0.0,0.0, Seattle
,The Gilbert House,-122.35738,,"1529 Queen Anne Ave N, Seattle, WA",0.0,0.0, Seattle
,The Gilbert House,-122.35738,,"1529 Queen Anne Ave N, Seattle, WA",0.0,0.0, Seattle
,The Gilbert House,-122.35738,,"1529 Queen Anne Ave N, Seattle, WA",0.0,0.0, Seattle
,,-122.38518,,"Commons at Ballard, 5621 22nd Ave NW APT 511, Seattle, WA 98107",0.0,0.0, 5621 22nd Ave NW APT 511
,Eastlake 2851,-122.32553,,"2851 Eastlake Ave E, Seattle, WA",0.0,0.0, Seattle
,Eastlake 2851,-122.32553,,"2851 Eastlake Ave E, Seattle, WA",0.0,0.0, Seattle
,,-122.3558,,"4217 Greenwood Ave N APT 2A, Seattle, WA 98103",0.0,0.0, Seattle
,Row on Third,-122.32658,,"11301 3rd Ave NE, Seattle, WA",0.0,0.0, Seattle
,Row on Third,-122.32658,,"11301 3rd Ave NE, Seattle, WA",0.0,0.0, Seattle
,Oregon 42 Apartments,-122.38506,,"4502 42nd Ave SW, Seattle, WA",0.0,0.0, Seattle
,Elliott Bayview,-122.35377,,"151 John St, Seattle, WA",0.0,0.0, Seattle
,,-122.29181,,"Victoria Park Senior Living, 13716 Lake City Way NE, Seattle, WA 98125",0.0,0.0, 13716 Lake City Way NE
,Cascade,-122.33334,,"221 Minor Ave N, Seattle, WA",0.0,0.0, Seattle
,Cascade,-122.33334,,"221 Minor Ave N, Seattle, WA",0.0,0.0, Seattle
,Cascade,-122.33334,,"221 Minor Ave N, Seattle, WA",0.0,0.0, Seattle
,Flora Flats,-122.32301,,"1416 Boylston Ave, Seattle, WA",0.0,0.0, Seattle
,Flora Flats,-122.32301,,"1416 Boylston Ave, Seattle, WA",0.0,0.0, Seattle
,Panorama Apartments,-122.32682,,"1100 University St, Seattle, WA",0.0,0.0, Seattle
,Panorama Apartments,-122.32682,,"1100 University St, Seattle, WA",0.0,0.0, Seattle
,Panorama Apartments,-122.32682,,"1100 University St, Seattle, WA",0.0,0.0, Seattle
,,-122.28114,,"Studio, 250 sqft, $1,195, 2800 East St #5, Seattle, WA 98105",0.0,0.0, 250 sqft
,,-122.28989,,"7064 35th Ave NE APT 11, Seattle, WA 98115",0.0,0.0, Seattle
,Towne,-122.35655,,"1920 Queen Anne Ave N, Seattle, WA",0.0,0.0, Seattle
,Towne,-122.35655,,"1920 Queen Anne Ave N, Seattle, WA",0.0,0.0, Seattle
,,-122.33496,,"Meridian Terrace Apartments, 1810 N 103rd St, Seattle, WA 98133",0.0,0.0, 1810 N 103rd St
,,-122.31469,,"1 bed, 500 sqft, $1,795, 121 14th Ave E APT 6, Seattle, WA 98112",0.0,0.0, 500 sqft
,,-122.30296,,"2200 S Main St APT 2, Seattle, WA 98144",0.0,0.0, Seattle
,Lighthouse Apartments,-122.36269,,"7901 Delridge Way SW, Seattle, WA",0.0,0.0, Seattle
,Lighthouse Apartments,-122.36269,,"7901 Delridge Way SW, Seattle, WA",0.0,0.0, Seattle
,,-122.31348,,"Mio, 1319 NE 65th St #406, Seattle, WA 98115",0.0,0.0, 1319 NE 65th St #406
,Harrison Square,-122.35897,,"312 2nd Ave W, Seattle, WA",0.0,0.0, Seattle
,Harrison Square,-122.35897,,"312 2nd Ave W, Seattle, WA",0.0,0.0, Seattle
,,-122.387184,,"Scandia Villa, 7002 24th Ave NW APT 102, Seattle, WA 98117",0.0,0.0, 7002 24th Ave NW APT 102
,,-122.30922,,"Reverie Beacon Hill, 3309 Beacon Ave S APT 404, Seattle, WA 98144",0.0,0.0, 3309 Beacon Ave S APT 404
,,-122.377144,,"Barton Court, 9021 35th Ave SW FLOOR 2, Seattle, WA 98126",0.0,0.0, 9021 35th Ave SW FLOOR 2
,Leeward,-122.34257,,"1305 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Leeward,-122.34257,,"1305 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Leeward,-122.34257,,"1305 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,,-122.384834,,"4103 SW 100th St, Seattle, WA 98146",0.0,0.0, Seattle
,Vida Seattle,-122.31501,,"1205 NE 66th St, Seattle, WA",0.0,0.0, Seattle
,Vida Seattle,-122.31501,,"1205 NE 66th St, Seattle, WA",0.0,0.0, Seattle
,,-122.35919,,"201 NW 39th St, 201 NW 39th St APT 304, Seattle, WA 98107",0.0,0.0, 201 NW 39th St APT 304
,,-122.311005,,"Anhalt, 1600 E John St APT 116, Seattle, WA 98112",0.0,0.0, 1600 E John St APT 116
,Barclay Broadway,-122.32034,,"412 Broadway, Seattle, WA",0.0,0.0, Seattle
,Barclay Broadway,-122.32034,,"412 Broadway, Seattle, WA",0.0,0.0, Seattle
,Barclay Broadway,-122.32034,,"412 Broadway, Seattle, WA",0.0,0.0, Seattle
,Stream Dexios,-122.341934,,"1600 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Stream Dexios,-122.341934,,"1600 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Stream Dexios,-122.341934,,"1600 Dexter Ave N, Seattle, WA",0.0,0.0, Seattle
,Kinects Tower,-122.331436,,"1823 Minor Ave, Seattle, WA",0.0,0.0, Seattle
,Kinects Tower,-122.331436,,"1823 Minor Ave, Seattle, WA",0.0,0.0, Seattle
,Kinects Tower,-122.331436,,"1823 Minor Ave, Seattle, WA",0.0,0.0, Seattle
,,-122.391136,,"2 bed, 1000 sqft, $2,450, 2622 NW 58th St APT 304, Seattle, WA 98107",0.0,0.0, 1000 sqft
,Adell Apartments,-122.38506,,"4532 42nd Ave SW, Seattle, WA",0.0,0.0, Seattle
,Adell Apartments,-122.38506,,"4532 42nd Ave SW, Seattle, WA",0.0,0.0, Seattle
,,-122.31772,,"Prexy, 4737 Roosevelt Way NE UNIT 514, Seattle, WA 98105",0.0,0.0, 4737 Roosevelt Way NE UNIT 514
,Vantage Park,-122.31848,,"1011 E Terrace St, Seattle, WA",0.0,0.0, Seattle
,Vantage Park,-122.31848,,"1011 E Terrace St, Seattle, WA",0.0,0.0, Seattle
,,-122.37347,,"Harbor Square Apartments, 2425 Harbor Ave SW UNIT 17, Seattle, WA 98126",0.0,0.0, 2425 Harbor Ave SW UNIT 17
,Aspira Apartments,-122.333435,,"1823 Terry Ave, Seattle, WA",0.0,0.0, Seattle
,Aspira Apartments,-122.333435,,"1823 Terry Ave, Seattle, WA",0.0,0.0, Seattle
,Aspira Apartments,-122.333435,,"1823 Terry Ave, Seattle, WA",0.0,0.0, Seattle
,Met Tower,-122.33719,,"1942 Westlake Ave, Seattle, WA",0.0,0.0, Seattle
